s_no,state,district,block_name,categorization
3671,MEGHALAYA,WEST JAINTIA HILLS,Laskein,safe
3672,MEGHALAYA,WEST JAINTIA HILLS,Thadlaskein,safe
3673,MEGHALAYA,WEST KHASI HILLS,Mairang,safe
3674,MEGHALAYA,WEST KHASI HILLS,Mawshynrut,safe
3675,MEGHALAYA,WEST KHASI HILLS,Mawthadraishan,safe
3676,MEGHALAYA,WEST KHASI HILLS,Nongstoin,safe
3677,MIZORAM,AIZAWL,AIBAWK,safe
3678,MIZORAM,AIZAWL,DARLAWN,safe
3679,MIZORAM,AIZAWL,PHULLEN,safe
3680,MIZORAM,AIZAWL,THINGSULTHLIAH,safe
3681,MIZORAM,AIZAWL,TLANGNUAM,safe
3682,MIZORAM,CHAMPHAI,CHAMPHAI,safe
3683,MIZORAM,CHAMPHAI,KHAWBUNG,safe
3684,MIZORAM,CHAMPHAI,KHAWZAWL,safe
3685,MIZORAM,CHAMPHAI,NGOPA,safe
3686,MIZORAM,KOLASIB,BILKHAWTHLIR,safe
3687,MIZORAM,KOLASIB,NORTH THINGDAWL,safe
3688,MIZORAM,LAWNGTLAI,BUNGTLANG SOUTH,safe
3689,MIZORAM,LAWNGTLAI,CHAWNGTE,safe
3690,MIZORAM,LAWNGTLAI,LAWNGTLAI,safe
3691,MIZORAM,LAWNGTLAI,SANGAU,safe
3692,MIZORAM,LUNGLEI,HNAHTHIAL,safe
3693,MIZORAM,LUNGLEI,LUNGLEI,safe
3694,MIZORAM,LUNGLEI,LUNGSEN,safe
3695,MIZORAM,LUNGLEI,WEST BUNGHMUN,safe
3696,MIZORAM,MAMIT,REIEK,safe
3697,MIZORAM,MAMIT,WEST PHAILENG,safe
3698,MIZORAM,MAMIT,ZAWLNUAM,safe
3699,MIZORAM,SAIHA,SAIHA,safe
3700,MIZORAM,SAIHA,TUIPANG,safe
3701,MIZORAM,SERCHHIP,E LUNGDAR,safe
3702,MIZORAM,SERCHHIP,SERCHHIP,safe
3703,NAGALAND,Dimapur,Dhansiripar,safe
3704,NAGALAND,Dimapur,Kuhoboto,safe
3705,NAGALAND,Dimapur,Medziphema,safe
3706,NAGALAND,Dimapur,Niuland,safe
3707,NAGALAND,Kiphire,Kiphire,safe
3708,NAGALAND,Kiphire,Pungro,safe
3709,NAGALAND,Kiphire,Simiti,safe
3710,NAGALAND,Kohima,Chiephobozou,safe
3711,NAGALAND,Kohima,Jakhama,safe
3712,NAGALAND,Kohima,Kohima,safe
3713,NAGALAND,Kohima,Tseminyu,safe
3714,NAGALAND,Longleng,Longleng,safe
3715,NAGALAND,Longleng,Tamlu,safe
3716,NAGALAND,Mokokchung,Changtongya,safe
3717,NAGALAND,Mokokchung,Kubulong,safe
3718,NAGALAND,Mokokchung,Longchem,safe
3719,NAGALAND,Mokokchung,Mangkolemba,safe
3720,NAGALAND,Mokokchung,Ongpangkong North,safe
3721,NAGALAND,Mokokchung,Ongpangkong South,safe
3722,NAGALAND,Mon,Chen,safe
3723,NAGALAND,Mon,Mon,safe
3724,NAGALAND,Mon,Pomching,safe
3725,NAGALAND,Mon,Tizit,safe
3726,NAGALAND,Mon,Tobu,safe
3727,NAGALAND,Mon,Wakching,safe
3728,NAGALAND,Peren,Jalukie,safe
3729,NAGALAND,Peren,Peren,safe
3730,NAGALAND,Peren,Tening,safe
3731,NAGALAND,Phek,Kikruma,safe
3732,NAGALAND,Phek,Meluri,safe
3733,NAGALAND,Phek,Pfutsero,safe
3734,NAGALAND,Phek,Phek,safe
3735,NAGALAND,Phek,Sekruzu,safe
3736,NAGALAND,Tuensang,Chare,safe
3737,NAGALAND,Tuensang,Chessore,safe
3738,NAGALAND,Tuensang,Longkhim,safe
3739,NAGALAND,Tuensang,Noklak,safe
3740,NAGALAND,Tuensang,Noksen,safe
3741,NAGALAND,Tuensang,Sangsangnyu,safe
3742,NAGALAND,Tuensang,Shamator,safe
3743,NAGALAND,Tuensang,Thonoknyu,safe
3744,NAGALAND,Wokha,Bhandari,safe
3745,NAGALAND,Wokha,Chukitong,safe
3746,NAGALAND,Wokha,Sanis,safe
3747,NAGALAND,Wokha,Wokha,safe
3748,NAGALAND,Wokha,Wozhuru Ralan,safe
3749,NAGALAND,Zunheboto,Akuluto,safe
3750,NAGALAND,Zunheboto,Ghathashi,safe
3751,NAGALAND,Zunheboto,Satakha,safe
3752,NAGALAND,Zunheboto,Suruhoto,safe
3753,NAGALAND,Zunheboto,Tokiye,safe
3754,NAGALAND,Zunheboto,Zunheboto,safe
3755,ODISHA,ANGUL,ANUGUL,safe
3756,ODISHA,ANGUL,ATHMALLIK,safe
3757,ODISHA,ANGUL,BANARPAL,safe
3758,ODISHA,ANGUL,CHHENDIPADA,safe
3759,ODISHA,ANGUL,KANIHA,safe
3760,ODISHA,ANGUL,KISHORENAGAR,safe
3761,ODISHA,ANGUL,PALALAHADA,safe
3762,ODISHA,ANGUL,TALCHER,semi_critical
3763,ODISHA,BALASORE,BAHANAGA,safe
3764,ODISHA,BALASORE,BALASORE,safe
3765,ODISHA,BALASORE,BALIAPAL,semi_critical
3766,ODISHA,BALASORE,BASTA,safe
3767,ODISHA,BALASORE,BHOGRAI,safe
3768,ODISHA,BALASORE,JALESWAR,safe
3769,ODISHA,BALASORE,KHAIRA,safe
3770,ODISHA,BALASORE,NILGIRI,safe
3771,ODISHA,BALASORE,OUPADA,safe
3772,ODISHA,BALASORE,REMUNA,safe
3773,ODISHA,BALASORE,SIMULIA,safe
3774,ODISHA,BALASORE,SORO,safe
3775,ODISHA,BARGARH,AMBABHONA,safe
3776,ODISHA,BARGARH,ATTABIRA,safe
3777,ODISHA,BARGARH,BARAPALI,safe
3778,ODISHA,BARGARH,BARGARH,semi_critical
3779,ODISHA,BARGARH,BHATLI,safe
3780,ODISHA,BARGARH,BHEDEN,safe
3781,ODISHA,BARGARH,BIJEPUR,safe
3782,ODISHA,BARGARH,GAISILET,safe
3783,ODISHA,BARGARH,JHARBANDHA,safe
3784,ODISHA,BARGARH,PADAMPUR,safe
3785,ODISHA,BARGARH,PAIKAMAL,safe
3786,ODISHA,BARGARH,SOHELA,safe
3787,ODISHA,BHADRAK,BASUDEVPUR,safe
3788,ODISHA,BHADRAK,BHADRAK,safe
3789,ODISHA,BHADRAK,BHANDARIPOKHARI,safe
3790,ODISHA,BHADRAK,BONTH,safe
3792,ODISHA,BHADRAK,DHAMNAGAR,safe
3793,ODISHA,BHADRAK,TIHIDI,safe
3794,ODISHA,BOLANGIR,AGALPUR,safe
3795,ODISHA,BOLANGIR,BALANGIR,safe
3796,ODISHA,BOLANGIR,BANGOMUNDA,safe
3797,ODISHA,BOLANGIR,BELPARA,safe
3798,ODISHA,BOLANGIR,DEOGAON,safe
3799,ODISHA,BOLANGIR,GUDVELLA,safe
3800,ODISHA,BOLANGIR,KHAPRAKHOL,safe
3801,ODISHA,BOLANGIR,LOISINGA,safe
3802,ODISHA,BOLANGIR,MURIBAHAL,safe
3803,ODISHA,BOLANGIR,PATNAGARH,safe
3804,ODISHA,BOLANGIR,PUINTALA,safe
3805,ODISHA,BOLANGIR,SAINTALA,safe
3806,ODISHA,BOLANGIR,TITLAGARH,safe
3807,ODISHA,BOLANGIR,TUREKELA,safe
3808,ODISHA,BOUDH,BOUDH,safe
3809,ODISHA,BOUDH,HARBHANGA,safe
3810,ODISHA,BOUDH,KANTAMAL,safe
3811,ODISHA,CUTTACK,ATHAGAD,safe
3812,ODISHA,CUTTACK,BADAMBA,safe
3813,ODISHA,CUTTACK,BANKI,safe
3814,ODISHA,CUTTACK,BANKI-DAMPARA,safe
3815,ODISHA,CUTTACK,BARANG,safe
3816,ODISHA,CUTTACK,CUTTACK SADAR,safe
3817,ODISHA,CUTTACK,KANTAPADA,safe
3818,ODISHA,CUTTACK,MAHANGA,safe
3819,ODISHA,CUTTACK,NARASINGHPUR,safe
3820,ODISHA,CUTTACK,NIALI,safe
3821,ODISHA,CUTTACK,NISCHINTAKOILI,safe
3822,ODISHA,CUTTACK,SALEPUR,safe
3823,ODISHA,CUTTACK,TANGI-CHOUDWAR,safe
3824,ODISHA,CUTTACK,TIGIRIA,safe
3825,ODISHA,DEOGARH,BARKOTE,safe
3826,ODISHA,DEOGARH,REAMAL,safe
3827,ODISHA,DEOGARH,TILEIBANI,safe
3828,ODISHA,DHENKANAL,BHUBAN,safe
3829,ODISHA,DHENKANAL,DHENKANAL,safe
3830,ODISHA,DHENKANAL,GOUNDIA,safe
3831,ODISHA,DHENKANAL,HINDOL,safe
3832,ODISHA,DHENKANAL,KAMAKSHYANAGAR,safe
3833,ODISHA,DHENKANAL,KANKADAHAD,safe
3834,ODISHA,DHENKANAL,ODAPADA,safe
3835,ODISHA,DHENKANAL,PARAJANG,safe
3836,ODISHA,GAJAPATI,GOSANI,safe
3837,ODISHA,GAJAPATI,GUMA,safe
3838,ODISHA,GAJAPATI,KASHINAGARA,safe
3839,ODISHA,GAJAPATI,MOHANA,safe
3840,ODISHA,GAJAPATI,NUAGADA,safe
3841,ODISHA,GAJAPATI,R. UDAYGIRI,safe
3842,ODISHA,GAJAPATI,RAYAGADA,safe
3843,ODISHA,GANJAM,ASKA,safe
3844,ODISHA,GANJAM,BELGUNTHA,safe
3845,ODISHA,GANJAM,BHANJANAGAR,safe
3846,ODISHA,GANJAM,BUGUDA,safe
3847,ODISHA,GANJAM,CHHATRAPUR,safe
3848,ODISHA,GANJAM,CHIKITI,safe
3849,ODISHA,GANJAM,DHARAKOTE,safe
3850,ODISHA,GANJAM,DIGAPAHANDI,safe
3851,ODISHA,GANJAM,GANJAM,safe
3852,ODISHA,GANJAM,HINJILICUT,safe
3853,ODISHA,GANJAM,JAGANATHPRASAD,safe
3854,ODISHA,GANJAM,KABISURYANAGAR,safe
3855,ODISHA,GANJAM,KHALIKOTE,safe
3856,ODISHA,GANJAM,KODALA,safe
3857,ODISHA,GANJAM,KUKUDAKHANDI,safe
3858,ODISHA,GANJAM,PALASARA,safe
3859,ODISHA,GANJAM,PATRAPUR,safe
3860,ODISHA,GANJAM,PURUSOTTAMPUR,safe
3861,ODISHA,GANJAM,RANGEILUNDA,safe
3862,ODISHA,GANJAM,SANAKHEMUNDI,safe
3863,ODISHA,GANJAM,SERGARH,safe
3864,ODISHA,GANJAM,SORADA,safe
3865,ODISHA,JAGATSINGHPUR,BALIKUDA,safe
3866,ODISHA,JAGATSINGHPUR,BIRIDI,safe
3868,ODISHA,JAGATSINGHPUR,JAGATSINGHPUR,safe
3869,ODISHA,JAGATSINGHPUR,KUJANGA,safe
3870,ODISHA,JAGATSINGHPUR,NAUGAON,safe
3871,ODISHA,JAGATSINGHPUR,RAGHUNATHPUR,safe
3872,ODISHA,JAGATSINGHPUR,TIRTOL,safe
3873,ODISHA,JAJPUR,BADACHANA,safe
3874,ODISHA,JAJPUR,BARI,safe
3875,ODISHA,JAJPUR,BINJHARPUR,safe
3876,ODISHA,JAJPUR,DANAGADI,safe
3877,ODISHA,JAJPUR,DASARATHPUR,safe
3878,ODISHA,JAJPUR,DHARMASALA,safe
3879,ODISHA,JAJPUR,JAJPUR,safe
3880,ODISHA,JAJPUR,KOREI,semi_critical
3881,ODISHA,JAJPUR,RASULPUR,safe
3882,ODISHA,JAJPUR,SUKINDA,safe
3883,ODISHA,JHARSUGUDA,JHARSUGUDA,semi_critical
3884,ODISHA,JHARSUGUDA,KIRMIRA,safe
3885,ODISHA,JHARSUGUDA,KULABIRA,safe
3886,ODISHA,JHARSUGUDA,LAIKERA,safe
3887,ODISHA,JHARSUGUDA,LAKHANPUR,safe
3888,ODISHA,KALAHANDI,BHAWANIPATNA,safe
3889,ODISHA,KALAHANDI,DHARMAGARH,safe
3890,ODISHA,KALAHANDI,GOLAMUNDA,safe
3891,ODISHA,KALAHANDI,JAIPATNA,safe
3892,ODISHA,KALAHANDI,JUNAGARH,safe
3893,ODISHA,KALAHANDI,KALAMPUR,safe
3894,ODISHA,KALAHANDI,KARLAMUNDA,safe
3895,ODISHA,KALAHANDI,KESINGA,safe
3896,ODISHA,KALAHANDI,KOKSARA,safe
3897,ODISHA,KALAHANDI,LANJIGARH,safe
3898,ODISHA,KALAHANDI,M. RAMPUR,safe
3899,ODISHA,KALAHANDI,NARLA,safe
3900,ODISHA,KALAHANDI,TH. RAMPUR,safe
3901,ODISHA,KANDHAMAL,BALIGUDA,safe
3902,ODISHA,KANDHAMAL,CHAKAPADA,safe
3903,ODISHA,KANDHAMAL,DARINGIBADI,safe
3904,ODISHA,KANDHAMAL,G. UDAYAGIRI,safe
3905,ODISHA,KANDHAMAL,K. NUAGAON,safe
3906,ODISHA,KANDHAMAL,KHAJURIPADA,safe
3907,ODISHA,KANDHAMAL,KOTAGARH,safe
3908,ODISHA,KANDHAMAL,PHIRINGIA,safe
3909,ODISHA,KANDHAMAL,PHULBANI,safe
3910,ODISHA,KANDHAMAL,RAIKIA,safe
3911,ODISHA,KANDHAMAL,TIKABALI,safe
3912,ODISHA,KANDHAMAL,TUMUDIBANDHA,safe
3913,ODISHA,KENDRAPARA,AUL,safe
3914,ODISHA,KENDRAPARA,DERABISH,safe
3915,ODISHA,KENDRAPARA,GARADPUR,safe
3916,ODISHA,KENDRAPARA,KENDRAPARA,safe
3919,ODISHA,KENDRAPARA,PATTAMUNDAI,safe
3922,ODISHA,KEONJHAR,ANANDAPUR,safe
3923,ODISHA,KEONJHAR,BANSPAL,safe
3924,ODISHA,KEONJHAR,CHAMPUA,safe
3925,ODISHA,KEONJHAR,GHASHIPURA,safe
3926,ODISHA,KEONJHAR,GHATAGAON,safe
3927,ODISHA,KEONJHAR,HARICHANDANPUR,safe
3928,ODISHA,KEONJHAR,HATADIHI,safe
3929,ODISHA,KEONJHAR,JHUMPURA,safe
3930,ODISHA,KEONJHAR,JODA,safe
3931,ODISHA,KEONJHAR,KEONJHAR,safe
3932,ODISHA,KEONJHAR,PATNA,safe
3933,ODISHA,KEONJHAR,SAHARAPADA,safe
3934,ODISHA,KEONJHAR,TELKOI,safe
3935,ODISHA,KHURDA,BALIANTA,safe
3936,ODISHA,KHURDA,BALIPATNA,safe
3937,ODISHA,KHURDA,BANAPUR,safe
3938,ODISHA,KHURDA,BEGUNIA,safe
3939,ODISHA,KHURDA,BHUBANESWAR,semi_critical
3940,ODISHA,KHURDA,BOLOGARH,semi_critical
3941,ODISHA,KHURDA,CHILIKA,safe
3942,ODISHA,KHURDA,JATNI,safe
3943,ODISHA,KHURDA,KHURDA,semi_critical
3944,ODISHA,KHURDA,TANGI,safe
3945,ODISHA,KORAPUT,BAIPARIGUDA,safe
3946,ODISHA,KORAPUT,BANDHUGAON,safe
3947,ODISHA,KORAPUT,BORIGUMA,safe
3948,ODISHA,KORAPUT,DASMANTAPUR,safe
3949,ODISHA,KORAPUT,JEYPORE,safe
3950,ODISHA,KORAPUT,KORAPUT,safe
3951,ODISHA,KORAPUT,KOTPAD,safe
3952,ODISHA,KORAPUT,KUNDRA,safe
3953,ODISHA,KORAPUT,LAMTAPUT,safe
3954,ODISHA,KORAPUT,LAXMIPUR,safe
3955,ODISHA,KORAPUT,NANDAPUR,safe
3956,ODISHA,KORAPUT,NARAYANAPATNA,safe
3957,ODISHA,KORAPUT,POTANGI,safe
3958,ODISHA,KORAPUT,SIMILIGUDA,safe
3959,ODISHA,MALKANGIRI,KALIMELA,safe
3960,ODISHA,MALKANGIRI,KHAIRAPUT,safe
3961,ODISHA,MALKANGIRI,KORKUNDA,safe
3962,ODISHA,MALKANGIRI,KUDUMULUGUMA,safe
3963,ODISHA,MALKANGIRI,MALKANGIRI,safe
3964,ODISHA,MALKANGIRI,MATHILI,safe
3965,ODISHA,MALKANGIRI,PODIA,safe
3966,ODISHA,MAYURBHANJ,BADASAHI,safe
3967,ODISHA,MAYURBHANJ,BAHALDA,safe
3968,ODISHA,MAYURBHANJ,BANGIRIPOSI,safe
3969,ODISHA,MAYURBHANJ,BARIPADA,safe
3970,ODISHA,MAYURBHANJ,BETNOTI,safe
3971,ODISHA,MAYURBHANJ,BIJATALA,safe
3972,ODISHA,MAYURBHANJ,BISOI,safe
3973,ODISHA,MAYURBHANJ,GOPABANDHU NAGAR,safe
3974,ODISHA,MAYURBHANJ,JAMDA,safe
3975,ODISHA,MAYURBHANJ,JASHIPUR,safe
3976,ODISHA,MAYURBHANJ,KAPTIPADA,safe
3977,ODISHA,MAYURBHANJ,KARANJIA,safe
3978,ODISHA,MAYURBHANJ,KHUNTA,safe
3979,ODISHA,MAYURBHANJ,KULIANA,safe
3980,ODISHA,MAYURBHANJ,KUSUMI,safe
3981,ODISHA,MAYURBHANJ,MORODA,safe
3982,ODISHA,MAYURBHANJ,RAIRANGPUR,safe
3983,ODISHA,MAYURBHANJ,RARUAN,safe
3984,ODISHA,MAYURBHANJ,RASGOVINDPUR,safe
3985,ODISHA,MAYURBHANJ,SAMAKHUNTA,safe
3986,ODISHA,MAYURBHANJ,SARASKANA,safe
3987,ODISHA,MAYURBHANJ,SUKRULI,safe
3988,ODISHA,MAYURBHANJ,SULIAPADA,safe
3989,ODISHA,MAYURBHANJ,THAKURMUNDA,safe
3990,ODISHA,MAYURBHANJ,TIRING,safe
3991,ODISHA,MAYURBHANJ,UDALA,safe
3992,ODISHA,NABARANGAPUR,CHANDAHANDI,safe
3993,ODISHA,NABARANGAPUR,DABUGAON,safe
3994,ODISHA,NABARANGAPUR,JHARIGAON,safe
3995,ODISHA,NABARANGAPUR,KASAGUMUDA,safe
3996,ODISHA,NABARANGAPUR,NABARANGAPUR,safe
3997,ODISHA,NABARANGAPUR,NANDAHANDI,safe
3998,ODISHA,NABARANGAPUR,PAPADHANDI,safe
3999,ODISHA,NABARANGAPUR,RAIGHAR,safe
4000,ODISHA,NABARANGAPUR,TENTULIKHUNTI,safe
4001,ODISHA,NABARANGAPUR,UMERKOTE,safe
4002,ODISHA,NAYAGARH,BHAPUR,safe
4003,ODISHA,NAYAGARH,DASPALLA,safe
4004,ODISHA,NAYAGARH,GANIA,safe
4005,ODISHA,NAYAGARH,KHANDAPADA,safe
4006,ODISHA,NAYAGARH,NAYAGARH,semi_critical
4007,ODISHA,NAYAGARH,NUAGAON,safe
4008,ODISHA,NAYAGARH,ODOGAON,safe
4009,ODISHA,NAYAGARH,RANAPUR,safe
4010,ODISHA,NUAPADA,BODEN,safe
4011,ODISHA,NUAPADA,KHARIAR,safe
4012,ODISHA,NUAPADA,KOMNA,safe
4013,ODISHA,NUAPADA,NUAPADA,semi_critical
4014,ODISHA,NUAPADA,SINAPALI,safe
4015,ODISHA,PURI,ASTARANG,safe
4016,ODISHA,PURI,BRAHMAGIRI,safe
4017,ODISHA,PURI,DELANG,safe
4018,ODISHA,PURI,GOP,safe
4019,ODISHA,PURI,KAKATPUR,safe
4020,ODISHA,PURI,KANAS,safe
4021,ODISHA,PURI,KRUSHNAPRASAD,safe
4022,ODISHA,PURI,NIMAPARA,safe
4023,ODISHA,PURI,PIPILI,safe
4024,ODISHA,PURI,PURI,safe
4025,ODISHA,PURI,SATYABADI,safe
4026,ODISHA,RAYAGADA,BISAMCUTTACK,safe
4027,ODISHA,RAYAGADA,CHANDRAPUR,safe
4028,ODISHA,RAYAGADA,GUDARI,safe
4029,ODISHA,RAYAGADA,GUNUPUR,safe
4030,ODISHA,RAYAGADA,KALAYANSINGHPUR,safe
4031,ODISHA,RAYAGADA,KASHIPUR,safe
4032,ODISHA,RAYAGADA,KOLNARA,safe
4033,ODISHA,RAYAGADA,MUNIGUDA,safe
4034,ODISHA,RAYAGADA,PADMAPUR,safe
4035,ODISHA,RAYAGADA,RAMANAGUDA,safe
4036,ODISHA,RAYAGADA,RAYAGADA,safe
4037,ODISHA,SAMBALPUR,BAMRA,safe
4038,ODISHA,SAMBALPUR,DHANKAUDA,safe
4039,ODISHA,SAMBALPUR,JAMANKIRA,safe
4040,ODISHA,SAMBALPUR,JUJUMURA,safe
4041,ODISHA,SAMBALPUR,KUCHINDA,safe
4042,ODISHA,SAMBALPUR,MANESWAR,safe
4043,ODISHA,SAMBALPUR,NAKTIDEOL,safe
4044,ODISHA,SAMBALPUR,RAIRAKHOL,safe
4045,ODISHA,SAMBALPUR,RENGALI,safe
4046,ODISHA,SUBARNAPUR,BINKA,safe
4047,ODISHA,SUBARNAPUR,BIRAMAHARAJPUR,safe
4048,ODISHA,SUBARNAPUR,DUNGRIPALI,safe
4049,ODISHA,SUBARNAPUR,SONEPUR,safe
4050,ODISHA,SUBARNAPUR,TARVA,safe
4051,ODISHA,SUBARNAPUR,ULLUNDA,safe
4052,ODISHA,SUNDARGARH,BALISHANKARA,safe
4053,ODISHA,SUNDARGARH,BARAGAON,safe
4054,ODISHA,SUNDARGARH,BISRA,safe
4055,ODISHA,SUNDARGARH,BONEIGARH,safe
4056,ODISHA,SUNDARGARH,GURUNDIA,safe
4057,ODISHA,SUNDARGARH,HEMGIRI,safe
4058,ODISHA,SUNDARGARH,KOIRA,safe
4059,ODISHA,SUNDARGARH,KUANRMUNDA,safe
4060,ODISHA,SUNDARGARH,KUTRA,safe
4061,ODISHA,SUNDARGARH,LAHUNIPADA,safe
4062,ODISHA,SUNDARGARH,LATHIKATA,safe
4063,ODISHA,SUNDARGARH,LEFRIPADA,safe
4064,ODISHA,SUNDARGARH,NUAGAON,safe
4065,ODISHA,SUNDARGARH,RAJGANGPUR,safe
4066,ODISHA,SUNDARGARH,SUBDEGA,safe
4067,ODISHA,SUNDARGARH,SUNDARGARH,safe
4068,ODISHA,SUNDARGARH,TANGARPALLI,safe
4069,PUDUCHERRY,KARAIKAL,KARAIKAL,safe
4070,PUDUCHERRY,KARAIKAL,THIRUNALLA,safe
4071,PUDUCHERRY,PUDUCHERRY,BAHOUR,semi_critical
4072,PUDUCHERRY,PUDUCHERRY,MAHE,safe
4073,PUDUCHERRY,PUDUCHERRY,OZHUKARAI,semi_critical
4074,PUDUCHERRY,PUDUCHERRY,PUDUCHERRY,over_exploited
4075,PUDUCHERRY,PUDUCHERRY,VILLIANUR,semi_critical
4077,PUNJAB,Amritsar,Ajnala,over_exploited
4078,PUNJAB,Amritsar,Amritsar Urban,over_exploited
4079,PUNJAB,Amritsar,Attari,over_exploited
4080,PUNJAB,Amritsar,Chogawan,over_exploited
4081,PUNJAB,Amritsar,Harsha Chhina,over_exploited
4082,PUNJAB,Amritsar,Jandiala Guru,over_exploited
4083,PUNJAB,Amritsar,Majitha,over_exploited
4084,PUNJAB,Amritsar,Rayya,over_exploited
4085,PUNJAB,Amritsar,Tarsikka,over_exploited
4086,PUNJAB,Amritsar,Verka,over_exploited
4087,PUNJAB,Barnala,Barnala,over_exploited
4088,PUNJAB,Barnala,Mahal Kalan,over_exploited
4089,PUNJAB,Barnala,Sehna,over_exploited
4090,PUNJAB,Bathinda,Bathinda,semi_critical
4091,PUNJAB,Bathinda,Bhagta Bhai Ka,over_exploited
4092,PUNJAB,Bathinda,Goniana Mandi,over_exploited
4093,PUNJAB,Bathinda,Maur,over_exploited
4094,PUNJAB,Bathinda,Nathana,over_exploited
4095,PUNJAB,Bathinda,Phul,over_exploited
4096,PUNJAB,Bathinda,Rampura,semi_critical
4097,PUNJAB,Bathinda,Sangat,semi_critical
4098,PUNJAB,Bathinda,Talwandi Sabo,semi_critical
4099,PUNJAB,Faridkot,Faridkot,critical
4100,PUNJAB,Faridkot,Jaiton,over_exploited
4101,PUNJAB,Faridkot,Kot Kapura,over_exploited
4102,PUNJAB,Fatehgarh Sahib,Amloh,over_exploited
4103,PUNJAB,Fatehgarh Sahib,Bassi Pathanan,over_exploited
4104,PUNJAB,Fatehgarh Sahib,Khamanon,over_exploited
4105,PUNJAB,Fatehgarh Sahib,Khera,over_exploited
4106,PUNJAB,Fatehgarh Sahib,Sirhind,over_exploited
4107,PUNJAB,Fazilka,Abohar,safe
4108,PUNJAB,Fazilka,Arniwala Sheikh Subanpur,semi_critical
4109,PUNJAB,Fazilka,Fazilka,safe
4110,PUNJAB,Fazilka,Jalalabad,over_exploited
4111,PUNJAB,Fazilka,Khuian Sarwar,safe
4112,PUNJAB,Firozpur,Firozpur,critical
4113,PUNJAB,Firozpur,Ghall Khurd,over_exploited
4114,PUNJAB,Firozpur,Guruhar Sahai,safe
4115,PUNJAB,Firozpur,Makhu,semi_critical
4116,PUNJAB,Firozpur,Mamdot,critical
4117,PUNJAB,Firozpur,Zira,over_exploited
4118,PUNJAB,Gurdaspur,Batala,over_exploited
4119,PUNJAB,Gurdaspur,Dera Baba Nanak,over_exploited
4120,PUNJAB,Gurdaspur,Dhariwal,over_exploited
4121,PUNJAB,Gurdaspur,Dina Nagar,safe
4122,PUNJAB,Gurdaspur,Dorangala,semi_critical
4123,PUNJAB,Gurdaspur,Fatehgarh Churian,over_exploited
4124,PUNJAB,Gurdaspur,Gurdaspur,over_exploited
4125,PUNJAB,Gurdaspur,Kahnuwan,over_exploited
4126,PUNJAB,Gurdaspur,Kalanaur,over_exploited
4127,PUNJAB,Gurdaspur,Qadian,critical
4128,PUNJAB,Gurdaspur,Sri Hargobindpur,critical
4129,PUNJAB,Hoshiarpur,Bhunga,critical
4130,PUNJAB,Hoshiarpur,Dasuya,over_exploited
4131,PUNJAB,Hoshiarpur,Garh Shankar,over_exploited
4132,PUNJAB,Hoshiarpur,Hajipur,semi_critical
4133,PUNJAB,Hoshiarpur,Hoshiarpur-1,over_exploited
4134,PUNJAB,Hoshiarpur,Hoshiarpur-2,critical
4135,PUNJAB,Hoshiarpur,Mahilpur,over_exploited
4136,PUNJAB,Hoshiarpur,Mukerian,over_exploited
4137,PUNJAB,Hoshiarpur,Talwara,safe
4138,PUNJAB,Hoshiarpur,Tanda,over_exploited
4139,PUNJAB,Jalandhar,Adampur,over_exploited
4140,PUNJAB,Jalandhar,Bhogpur,over_exploited
4141,PUNJAB,Jalandhar,Jalandhar City,over_exploited
4142,PUNJAB,Jalandhar,Jalandhar East,over_exploited
4143,PUNJAB,Jalandhar,Jalandhar West,over_exploited
4144,PUNJAB,Jalandhar,Lohian,over_exploited
4145,PUNJAB,Jalandhar,Mehatpur,over_exploited
4146,PUNJAB,Jalandhar,Nakodar,over_exploited
4147,PUNJAB,Jalandhar,Nur Mahal,over_exploited
4148,PUNJAB,Jalandhar,Phillaur,over_exploited
4149,PUNJAB,Jalandhar,Rurka Kalan,over_exploited
4150,PUNJAB,Jalandhar,Shahkot,over_exploited
4151,PUNJAB,Kapurthala,Dhilwan,over_exploited
4152,PUNJAB,Kapurthala,Kapurthala,over_exploited
4153,PUNJAB,Kapurthala,Nadala,over_exploited
4154,PUNJAB,Kapurthala,Phagwara,over_exploited
4155,PUNJAB,Kapurthala,Sultanpur Lodhi,over_exploited
4156,PUNJAB,Ludhiana,Dehlon,over_exploited
4157,PUNJAB,Ludhiana,Doraha,over_exploited
4158,PUNJAB,Ludhiana,Jagraon,over_exploited
4159,PUNJAB,Ludhiana,Khanna,over_exploited
4160,PUNJAB,Ludhiana,Ludhiana City,over_exploited
4161,PUNJAB,Ludhiana,Ludhiana-1,over_exploited
4162,PUNJAB,Ludhiana,Ludhiana-2,over_exploited
4163,PUNJAB,Ludhiana,Machhiwara,over_exploited
4164,PUNJAB,Ludhiana,Maloud,over_exploited
4165,PUNJAB,Ludhiana,Pakhowal,over_exploited
4166,PUNJAB,Ludhiana,Raikot,over_exploited
4167,PUNJAB,Ludhiana,Samrala,over_exploited
4168,PUNJAB,Ludhiana,Sidhwan Bet,over_exploited
4169,PUNJAB,Ludhiana,Sudhar,over_exploited
4170,PUNJAB,Malerkotla,Malerkotla-1,over_exploited
4171,PUNJAB,Malerkotla,Malerkotla-2,over_exploited
4172,PUNJAB,Mansa,Bhikhi,over_exploited
4173,PUNJAB,Mansa,Budhlada,critical
4174,PUNJAB,Mansa,Jhunir,safe
